id;latitude;longitude;HLB;date
49-YJL-P2-03;-21,311;55,577;0;02/12/2019
49-YJL-P2-04;-21,31;55,577;0;02/12/2019
49-YJL-P2-05;-21,31;55,577;0;02/12/2019
49-YJL-P2-06;-21,311;55,577;0;02/12/2019
49-YJL-P2-07;-21,311;55,576;0;02/12/2019
49-YJL-P2-08;-21,311;55,576;0;02/12/2019
49-YJL-P2-09;-21,311;55,577;0;02/12/2019
49-YJL-P3-01;-21,312;55,578;0;02/12/2019
49-YJL-P3-02;-21,312;55,578;0;02/12/2019
49-YJL-P3-03;-21,312;55,577;0;02/12/2019
49-YJL-P4-01;-21,312;55,577;0;02/12/2019
49-YJL-P4-02;-21,312;55,577;0;02/12/2019
49-YJL-P4-03;-21,312;55,578;0;02/12/2019
45-NS-P1-01;-21,083;55,277;0;04/11/2019
45-NS-P1-02;-21,082;55,277;0;04/11/2019
45-NS-P1-03;-21,082;55,278;0;04/11/2019
45-NS-P1-04;-21,082;55,278;0;04/11/2019
48-BJL-P1-01;-21,207;55,425;0;25/11/2019
48-BMA-P1-01;-21,234;55,443;0;25/11/2019
32-BTM-P1-01;-21,258;55,388;0;06/08/2019
48-GDA-P1-01;-21,198;55,533;0;25/11/2019
48-GDA-P1-02;-21,199;55,532;0;25/11/2019
48-GDA-P1-03;-21,199;55,532;0;25/11/2019
48-GDA-P2-01;-21,197;55,533;0;25/11/2019
48-GDA-P2-02;-21,197;55,533;0;25/11/2019
48-GDA-P2-03;-21,197;55,533;0;25/11/2019
48-FE-P1-01;-21,236;55,538;0;25/11/2019
48-FE-P1-02;-21,236;55,538;0;25/11/2019
48-FE-P1-03;-21,235;55,539;0;25/11/2019
48-FE-P1-04;-21,235;55,539;0;25/11/2019
32-BTM-P2-01;-21,257;55,387;0;08/08/2019
32-BTM-P2-02;-21,257;55,386;0;08/08/2019
32-BTM-P2-03;-21,257;55,387;0;08/08/2019
32-BTM-P2-04;-21,257;55,387;0;08/08/2019
32-BTM-P2-05;-21,256;55,387;0;08/08/2019
48-HRR-P1-01;-21,244;55,471;0;25/11/2019
48-HRR-P1-02;-21,243;55,47;0;25/11/2019
48-HRR-P1-03;-21,243;55,47;0;25/11/2019
48-HRR-P1-04;-21,243;55,47;0;25/11/2019
48-HRR-P1-05;-21,243;55,47;0;25/11/2019
48-HRR-P1-06;-21,243;55,47;0;25/11/2019
48-HRR-P1-07;-21,244;55,47;0;25/11/2019
48-HRR-P2-01;-21,239;55,464;0;25/11/2019
48-HRR-P2-02;-21,239;55,464;0;25/11/2019
48-HRR-P3-01;-21,226;55,47;0;25/11/2019
48-HRR-P3-02;-21,225;55,471;0;25/11/2019
48-HRR-P3-03;-21,224;55,471;0;25/11/2019
34-BO-P1-01;-21,029;55,514;0;20/08/2019
34-BO-P1-02;-21,029;55,513;0;20/08/2019
34-BO-P1-03;-21,029;55,514;0;20/08/2019
34-BO-P2-01;-21,031;55,508;0;20/08/2019
34-BO-P2-02;-21,031;55,508;0;20/08/2019
34-BO-P2-03;-21,03;55,509;0;20/08/2019
34-BJA-P1-01;-21,023;55,544;0;20/08/2019
34-BJA-P1-02;-21,024;55,543;0;20/08/2019
34-BJA-P1-03;-21,024;55,543;0;20/08/2019
34-BJA-P1-04;-21,024;55,543;0;20/08/2019
34-BJA-P1-05;-21,024;55,543;0;20/08/2019
34-BJA-P1-06;-21,023;55,543;0;20/08/2019
34-BJA-P1-07;-21,024;55,543;0;20/08/2019
34-BJA-P1-08;-21,024;55,543;0;20/08/2019
34-BJA-P1-09;-21,024;55,543;0;20/08/2019
34-BJA-P1-10;-21,024;55,542;0;20/08/2019
34-GJM-P1-01;-21,029;55,477;0;20/08/2019
34-GJM-P2-01;-21,029;55,478;0;20/08/2019
34-GJM-P3-01;-21,029;55,477;0;20/08/2019
34-CIM-P1-01;-21,031;55,465;0;20/08/2019
34-CIM-P1-02;-21,03;55,464;0;20/08/2019
34-CIM-P1-03;-21,031;55,464;0;20/08/2019
34-CIM-P1-04;-21,03;55,464;0;20/08/2019
34-CIM-P1-05;-21,03;55,463;0;20/08/2019
34-CIM-P1-06;-21,03;55,464;0;20/08/2019
34-CIM-P1-07;-21,032;55,463;0;20/08/2019
34-CIM-P1-08;-21,031;55,463;0;20/08/2019
34-CIM-P1-09;-21,031;55,463;0;20/08/2019
34-CIM-P1-10;-21,031;55,463;0;20/08/2019
34-BH-P1-01;-21,043;55,532;0;20/08/2019
36-PJ-P1-01;-21,046;55,7;1;03/09/2019
36-NR-P1-01;-21,098;55,671;0;03/09/2019
36-NR-P1-02;-21,098;55,67;0;03/09/2019
36-ERA-P1-01;-21,053;55,499;0;03/09/2019
36-ERA-P1-02;-21,053;55,499;0;03/09/2019
36-ERA-P1-03;-21,053;55,498;0;03/09/2019
36-ERA-P1-04;-21,053;55,498;0;03/09/2019
36-ERA-P1-05;-21,053;55,492;0;03/09/2019
36-ERA-P1-06;-21,053;55,498;0;03/09/2019
36-MO-P1-01;-21,114;55,703;0;03/09/2019
36-MO-P1-02;-21,114;55,703;0;03/09/2019
36-MO-P2-01;-21,112;55,705;0;03/09/2019
36-MO-P2-02;-21,111;55,699;0;03/09/2019
36-MO-P2-03;-21,111;55,705;0;03/09/2019
36-MO-P2-04;-21,112;55,705;0;03/09/2019
36-RAP-P1-01;-21,108;55,691;1;03/09/2019
36-RAP-P1-02;-21,108;55,691;0;03/09/2019
36-RAP-P2-01;-21,108;55,691;0;03/09/2019
36-RAP-P3-01;-21,109;55,691;0;03/09/2019
36-RAP-P4-01;-21,109;55,69;0;03/09/2019
36-RAP-P4-02;-21,109;55,69;0;03/09/2019
36-RAP-P5-01;-21,108;55,69;0;03/09/2019
36-RAP-P5-02;-21,108;55,69;1;03/09/2019
36-BG-P1-01;-21,117;55,711;0;03/09/2019
36-BG-P1-02;-21,117;55,71;1;03/09/2019
36-BG-P1-03;-21,117;55,71;0;03/09/2019
36-BG-P1-04;-21,117;55,71;0;03/09/2019
36-BG-P1-05;-21,116;55,709;0;03/09/2019
36-BG-P1-06;-21,117;55,709;0;03/09/2019
38-LJ-P1-01;-21,24;55,41;0;17/09/2019
38-RS-P1-01;-21,064;55,26;0;17/09/2019
38-RS-P2-01;-21,064;55,26;1;17/09/2019
38-RS-P3-01;-21,064;55,26;0;17/09/2019
38-RS-P4-01;-21,062;55,259;0;17/09/2019
38-DF-P1-01;-21,243;55,44;0;17/09/2019
38-DF-P1-02;-21,243;55,44;0;17/09/2019
38-LRP-P1-01;-21,211;55,351;0;17/09/2019
38-LRP-P1-02;-21,211;55,35;0;17/09/2019
38-LRP-P1-03;-21,211;55,35;0;17/09/2019
38-LRP-P1-04;-21,211;55,351;0;17/09/2019
38-LRP-P1-05;-21,211;55,35;0;17/09/2019
38-LRP-P1-06;-21,211;55,35;0;17/09/2019
38-LRP-P1-07;-21,211;55,35;0;17/09/2019
38-LRP-P1-08;-21,212;55,35;0;17/09/2019
38-LRP-P1-09;-21,212;55,35;0;17/09/2019
38-LRP-P1-10;-21,212;55,349;0;17/09/2019
38-LRP-P1-11;-21,213;55,349;0;17/09/2019
38-LRP-P1-12;-21,213;55,348;0;17/09/2019
26-EARLJT-P1-01;-21,043;55,226;0;22/06/2020
26-BDM-P1-01;-21,038;55,238;0;22/06/2020
26-BDM-P1-02;-21,038;55,238;0;22/06/2020
26-BDM-P1-03;-21,038;55,237;0;22/06/2020
26-BDM-P1-04;-21,038;55,237;0;22/06/2020
26-BDM-P1-05;-21,037;55,238;0;22/06/2020
26-BDM-P1-06;-21,038;55,238;0;22/06/2020
26-BDM-P1-07;-21,038;55,238;0;22/06/2020
26-LYC-P1-01;-21,062;55,25;0;22/06/2020
26-LYC-P1-02;-21,062;55,25;0;22/06/2020
26-LYC-P1-03;-21,062;55,249;0;22/06/2020
26-MP-P1-01;-21,055;55,276;0;22/06/2020
26-NDA-P1-01;-21,056;55,267;0;22/06/2020
26-NDA-P1-02;-21,056;55,267;0;22/06/2020
26-HR-P1-01;-21,044;55,293;0;22/06/2020
26-HR-P1-02;-21,044;55,294;0;22/06/2020
26-HR-P1-03;-21,043;55,294;0;22/06/2020
26-MSK-P1-01;-21,072;55,316;0;22/06/2020
26-MSK-P1-02;-21,073;55,316;0;22/06/2020
26-MSK-P1-03;-21,073;55,317;0;22/06/2020
26-MSK-P1-04;-21,071;55,317;0;22/06/2020
26-PI-P1-01;-21,017;55,324;0;22/06/2020
26-PI-P1-02;-21,017;55,323;0;22/06/2020
26-PI-P1-03;-21,018;55,324;0;22/06/2020
26-PI-P1-04;-21,018;55,324;0;22/06/2020
26-LC-P1-01;-21,084;55,259;0;23/06/2020
26-LC-P1-02;-21,084;55,257;0;23/06/2020
26-LC-P1-03;-21,084;55,257;0;23/06/2020
26-LC-P1-04;-21,085;55,258;0;23/06/2020
26-LC-P1-05;-21,085;55,258;0;23/06/2020
27-BJY-P1-01;-21,202;55,408;0;29/06/2020
27-BF-P1-01;-21,243;55,44;0;29/06/2020
27-BF-P1-02;-21,243;55,441;0;29/06/2020
27-CA-P1-01;-21,286;55,432;0;29/06/2020
27-PJA-P1-01;-21,222;55,401;0;29/06/2020
27-PJA-P1-02;-21,222;55,401;0;29/06/2020
27-PJA-P1-03;-21,222;55,401;0;29/06/2020
27-PJA-P1-04;-21,222;55,401;0;29/06/2020
27-PJA-P1-05;-21,222;55,4;0;29/06/2020
27-PJA-P1-06;-21,222;55,401;0;29/06/2020
27-FJM-P1-01;-21,207;55,401;0;29/06/2020
27-FJM-P1-02;-21,207;55,401;0;29/06/2020
27-FJM-P1-03;-21,207;55,401;0;29/06/2020
27-FJM-P1-04;-21,207;55,4;0;29/06/2020
27-FJM-P1-05;-21,207;55,4;0;29/06/2020
27-FJM-P1-06;-21,207;55,4;0;29/06/2020
27-FJM-P1-07;-21,207;55,4;0;29/06/2020
27-FJM-P1-08;-21,207;55,399;0;29/06/2020
27-FJM-P1-09;-21,207;55,399;0;29/06/2020
27-FJM-P1-10;-21,206;55,4;0;29/06/2020
27-FJM-P2-01;-21,206;55,401;0;29/06/2020
27-FJM-P2-02;-21,206;55,401;0;29/06/2020
27-NS-P1-01;-21,082;55,277;0;29/06/2020
27-NS-P1-02;-21,083;55,277;0;29/06/2020
27-NS-P1-03;-21,082;55,278;0;29/06/2020
27-NS-P1-04;-21,082;55,278;0;29/06/2020
27-NS-P1-05;-21,082;55,278;0;29/06/2020
27-PJ-P1-01;-21,21;55,411;0;29/06/2020
27-PJ-P1-02;-21,21;55,411;0;29/06/2020
30-TR-P1-01;-21,282;55,558;0;20/07/2020
30-TR-P2-01;-21,282;55,559;0;20/07/2020
30-HG-P1-01;-21,264;55,537;0;20/07/2020
30-HG-P2-01;-21,245;55,534;0;20/07/2020
30-PP-P1-01;-21,239;55,51;0;20/07/2020
30-PP-P1-02;-21,239;55,51;0;20/07/2020
30-PP-P1-03;-21,239;55,511;0;20/07/2020
30-PP-P2-01;-21,24;55,509;0;20/07/2020
30-PP-P2-02;-21,24;55,509;0;20/07/2020
30-PP-P2-03;-21,24;55,509;0;20/07/2020
30-GMR-P1-01;-21,048;55,307;0;20/07/2020
30-GMR-P1-02;-21,049;55,307;0;20/07/2020
30-GMR-P1-03;-21,049;55,307;0;20/07/2020
30-GMR-P1-04;-21,049;55,307;0;20/07/2020
30-GMR-P1-05;-21,048;55,307;0;20/07/2020
30-GMR-P1-06;-21,048;55,307;0;20/07/2020
30-GMR-P1-07;-21,048;55,306;0;20/07/2020
30-GMR-P1-08;-21,048;55,306;0;20/07/2020
30-GMR-P1-09;-21,048;55,306;0;20/07/2020
30-GMR-P1-10;-21,048;55,306;0;20/07/2020
30-HS-P1-01;-21,053;55,302;0;20/07/2020
30-HS-P1-02;-21,054;55,302;0;20/07/2020
30-HS-P1-03;-21,054;55,302;0;20/07/2020
30-HS-P1-04;-21,054;55,303;0;20/07/2020
30-HS-P1-05;-21,054;55,303;0;20/07/2020
30-HS-P1-06;-21,054;55,303;0;20/07/2020
30-HS-P1-07;-21,055;55,302;0;20/07/2020
30-HS-P1-08;-21,055;55,303;0;20/07/2020
30-HS-P1-09;-21,055;55,303;0;20/07/2020
30-HS-P1-10;-21,054;55,303;0;20/07/2020
30-HS-P2-01;-21,055;55,302;0;20/07/2020
30-HS-P2-02;-21,055;55,302;0;20/07/2020
36-HB-P1-01;-21,036;55,521;0;31/08/2020
36-HB-P1-02;-21,036;55,521;0;31/08/2020
36-HB-P1-03;-21,036;55,521;0;31/08/2020
36-HB-P1-04;-21,037;55,521;0;31/08/2020
36-HB-P1-05;-21,036;55,521;0;31/08/2020
36-HB-P1-06;-21,037;55,521;0;31/08/2020
36-HB-P1-07;-21,037;55,52;0;31/08/2020
36-HB-P1-08;-21,037;55,52;0;31/08/2020
36-HB-P1-09;-21,037;55,52;0;31/08/2020
36-GJM-P1-01;-21,029;55,477;0;31/08/2020
36-GJM-P2-01;-21,029;55,477;0;31/08/2020
36-CA-P1-01;-21,003;55,573;0;31/08/2020
36-HC-P1-01;-21,325;55,617;0;31/08/2020
36-HC-P1-02;-21,324;55,617;0;31/08/2020
36-HC-P1-03;-21,324;55,617;0;31/08/2020
36-HC-P1-04;-21,324;55,617;0;31/08/2020
36-HC-P1-05;-21,324;55,617;0;31/08/2020
36-HC-P2-01;-21,323;55,617;0;31/08/2020
36-HC-P2-02;-21,323;55,617;0;31/08/2020
36-HC-P2-03;-21,323;55,617;0;31/08/2020
36-HC-P2-04;-21,323;55,617;0;31/08/2020
36-HC-P2-05;-21,323;55,618;0;31/08/2020
36-HJG-P1-01;-21,322;55,607;0;31/08/2020
36-HJG-P1-02;-21,322;55,606;0;31/08/2020
36-HA-P1-01;-21,354;55,658;0;31/08/2020
36-HA-P1-02;-21,354;55,658;0;31/08/2020
36-HDP-P1-01;-21,321;55,65;0;31/08/2020
36-HDP-P1-02;-21,321;55,65;0;31/08/2020
30-PE-P1-01;-21,283;55,541;1;20/07/2020
0102TP01;-21,256;55,494;0;01/02/2021
0102TP02;-21,257;55,492;0;01/02/2021
0102TP03;-21,258;55,492;1;01/02/2021
0102TP04;-21,255;55,493;1;01/02/2021
0102TP05;-21,255;55,492;0;01/02/2021
0102TP06;-21,255;55,491;1;01/02/2021
0102TP07;-21,257;55,489;1;01/02/2021
0102TP08;-21,258;55,488;1;01/02/2021
0102TP09;-21,257;55,49;0;01/02/2021
0102TP10;-21,255;55,497;0;01/02/2021
0102TP11;-21,256;55,489;1;01/02/2021
0102TP12;-21,255;55,489;0;01/02/2021
0102TP13;-21,255;55,487;0;01/02/2021
0102TP14;-21,256;55,487;0;01/02/2021
0102TP15;-21,257;55,483;1;01/02/2021
0202TP01;-21,241;55,507;1;02/02/2021
0202TP02;-21,244;55,505;1;02/02/2021
0202TP03;-21,236;55,507;1;02/02/2021
0202TP04;-21,234;55,502;0;02/02/2021
0202TP05;-21,232;55,501;0;02/02/2021
0202TP06;-21,284;55,515;0;02/02/2021
0202TP07;-21,236;55,501;0;02/02/2021
0202TP08;-21,287;55,523;0;02/02/2021
0202TP09;-21,282;55,538;1;02/02/2021
0202TP10;-21,282;55,539;1;02/02/2021
0202TP11;-21,279;55,542;1;02/02/2021
0202TP12;-21,28;55,542;0;02/02/2021
0202TP13;-21,279;55,545;1;02/02/2021
0802BP01;-21,333;55,489;1;08/02/2021
0802BP02;-21,332;55,49;1;08/02/2021
0802BP03;-21,327;55,495;0;08/02/2021
0802BP04;-21,325;55,496;1;08/02/2021
0802BP05;-21,326;55,495;1;08/02/2021
0802BP06;-21,327;55,494;1;08/02/2021
0802BP07;-21,325;55,497;1;08/02/2021
0902BP08;-21,33;55,486;1;09/02/2021
0902BP09;-21,328;55,491;1;09/02/2021
0902BP10;-21,328;55,493;0;09/02/2021
0902BP11;-21,33;55,489;1;09/02/2021
0902BP12;-21,33;55,488;1;09/02/2021
0902BP13;-21,322;55,502;0;09/02/2021
0902BP14;-21,318;55,505;1;09/02/2021
0902BP15;-21,33;55,491;0;09/02/2021
0902BP16;-21,329;55,492;1;09/02/2021
0902BP17;-21,33;55,492;1;09/02/2021
0902BP18;-21,326;55,498;1;09/02/2021
0902BP19;-21,325;55,499;1;09/02/2021
1002BP20;-21,325;55,498;0;10/02/2021
1002BP21;-21,329;55,495;0;10/02/2021
1002BP22;-21,329;55,495;1;10/02/2021
1002BP23;-21,326;55,498;1;10/02/2021
1002BP24;-21,328;55,501;1;10/02/2021
1002BP25;-21,322;55,508;1;10/02/2021
1002BP26;-21,33;55,504;0;10/02/2021
1002BP27;-21,318;55,495;0;10/02/2021
1002BP29;-21,318;55,495;1;10/02/2021
1502PI01;-21,35;55,571;1;15/02/2021
1502PI02;-21,349;55,57;0;15/02/2021
1502PI03;-21,351;55,57;1;15/02/2021
1502PI04;-21,354;55,568;1;15/02/2021
1502PI05;-21,353;55,568;0;15/02/2021
1502PI06;-21,357;55,568;1;15/02/2021
1502PI07;-21,357;55,57;0;15/02/2021
1502PI08;-21,358;55,568;1;15/02/2021
1502PI09;-21,36;55,566;0;15/02/2021
1502PI10;-21,36;55,567;1;15/02/2021
1502PI11;-21,359;55,566;1;15/02/2021
1502PI12;-21,362;55,565;1;15/02/2021
1502PI13;-21,36;55,562;1;15/02/2021
1502PI14;-21,357;55,565;0;15/02/2021
1502PI15;-21,358;55,564;1;15/02/2021
1602PI01;-21,352;55,563;0;16/02/2021
1602PI02;-21,351;55,563;1;16/02/2021
1602PI03;-21,352;55,562;1;16/02/2021
1602PI04;-21,352;55,564;1;16/02/2021
1602PI05;-21,352;55,565;1;16/02/2021
1602PI06;-21,348;55,563;0;16/02/2021
1602PI07;-21,347;55,563;1;16/02/2021
1602PI08;-21,347;55,561;0;16/02/2021
1602PI09;-21,348;55,56;0;16/02/2021
1602PI10;-21,346;55,561;0;16/02/2021
1602PI11;-21,349;55,562;1;16/02/2021
1602PI12;-21,35;55,561;1;16/02/2021
1602PI13;-21,343;55,561;1;16/02/2021
0203MK01;-21,226;55,411;0;02/03/2021
0203MK02;-21,224;55,41;0;02/03/2021
0203MK03;-21,222;55,408;1;02/03/2021
0203MK04;-21,221;55,408;0;02/03/2021
0203MK05;-21,21;55,403;0;02/03/2021
0203MK06;-21,212;55,403;0;02/03/2021
0203MK07;-21,216;55,402;0;02/03/2021
0203MK08;-21,217;55,403;0;02/03/2021
0203MK09;-21,22;55,403;1;02/03/2021
0203MK10;-21,221;55,404;1;02/03/2021
0203MK11;-21,219;55,405;0;02/03/2021
0203MK12;-21,218;55,405;1;02/03/2021
0203MK13;-21,208;55,403;0;02/03/2021
0203MK14;-21,207;55,402;0;02/03/2021
0203MK15;-21,202;55,406;0;02/03/2021
0203MK16;-21,204;55,403;1;02/03/2021
0203MK17;-21,206;55,404;0;02/03/2021
0303MK18;-21,211;55,407;0;03/03/2021
0303MK19;-21,214;55,406;0;03/03/2021
0303MK20;-21,213;55,405;1;03/03/2021
0303MK21;-21,212;55,405;0;03/03/2021
0303MK22;-21,21;55,405;1;03/03/2021
0303MK23;-21,209;55,406;1;03/03/2021
0303MK24;-21,208;55,407;1;03/03/2021
0303MK25;-21,206;55,407;0;03/03/2021
0303MK26;-21,206;55,408;0;03/03/2021
0303MK27;-21,203;55,411;0;03/03/2021
0303MK28;-21,207;55,41;0;03/03/2021
0803SP01;-21,02;55,294;0;08/03/2021
0803SP02;-21,019;55,295;1;08/03/2021
0803SP03;-21,019;55,294;0;08/03/2021
0803SP04;-21,016;55,292;0;08/03/2021
0803SP05;-21,022;55,298;0;08/03/2021
0803SP06;-21,022;55,296;0;08/03/2021
0803SP07;-21,022;55,295;0;08/03/2021
0803SP08;-21,021;55,3;1;08/03/2021
0803SP09;-21,02;55,299;0;08/03/2021
0803SP10;-21,021;55,302;0;08/03/2021
0803SP11;-21,025;55,305;0;08/03/2021
0803SP12;-21,03;55,312;1;08/03/2021
0803SP13;-21,029;55,308;0;08/03/2021
0803SP14;-21,028;55,309;0;08/03/2021
0803SP15;-21,029;55,31;0;08/03/2021
0803SP16;-21,028;55,309;0;08/03/2021
0903SP17;-21,036;55,295;1;09/03/2021
0903SP18;-21,035;55,294;0;09/03/2021
0903SP19;-21,034;55,29;1;09/03/2021
0903SP20;-21,033;55,296;1;09/03/2021
0903SP21;-21,035;55,298;1;09/03/2021
0903SP22;-21,036;55,299;0;09/03/2021
0903SP23;-21,04;55,302;1;09/03/2021
0903SP24;-21,036;55,3;0;09/03/2021
0903SP25;-21,037;55,303;1;09/03/2021
0903SP26;-21,038;55,304;1;09/03/2021
0903SP27;-21,039;55,305;1;09/03/2021
0903SP28;-21,039;55,307;0;09/03/2021
1503SZ01;-20,989;55,617;0;15/03/2021
1503SZ02;-21,001;55,592;1;15/03/2021
1503SZ03;-21,002;55,574;0;15/03/2021
1503SZ04;-21,003;55,573;1;15/03/2021
1503SZ05;-21;55,579;1;15/03/2021
1503SZ06;-21;55,58;0;15/03/2021
1503SZ07;-21,003;55,575;0;15/03/2021
1503SZ08;-21,016;55,554;1;15/03/2021
1503SZ09;-21,016;55,553;1;15/03/2021
1503SZ10;-21,019;55,551;1;15/03/2021
1503SZ11;-21,026;55,545;1;15/03/2021
1503SZ12;-21,026;55,545;1;15/03/2021
1503SZ13;-21,026;55,542;0;15/03/2021
1503SZ14;-21,027;55,541;1;15/03/2021
1503SZ15;-21,025;55,539;0;15/03/2021
1503SZ16;-21,026;55,537;1;15/03/2021
1503SZ17;-21,025;55,535;1;15/03/2021
1503SZ18;-21,023;55,537;0;15/03/2021
1503SZ19;-21,023;55,535;0;15/03/2021
1503SZ20;-21,022;55,534;0;15/03/2021
1503SZ21;-21,022;55,535;1;15/03/2021
1503SZ22;-21,022;55,537;0;15/03/2021
1503SZ23;-21,021;55,54;1;15/03/2021
1503SZ24;-21,019;55,54;1;15/03/2021
1503SZ25;-21,022;55,541;1;15/03/2021
1503SZ26;-21,02;55,545;1;15/03/2021
1503SZ27;-21,026;55,54;0;15/03/2021
1503SZ28;-21,034;55,536;1;15/03/2021
1603SM01;-20,931;55,526;0;16/03/2021
1603SM02;-20,931;55,526;0;16/03/2021
1603SM03;-20,933;55,526;0;16/03/2021
1603SM04;-20,932;55,527;0;16/03/2021
1603SM05;-20,931;55,528;1;16/03/2021
1603SM06;-20,93;55,527;1;16/03/2021
1603SM07;-20,929;55,526;1;16/03/2021
1703SM08;-20,927;55,523;0;17/03/2021
1703SM09;-20,927;55,523;1;17/03/2021
1703SM10;-20,928;55,524;1;17/03/2021
1703SM11;-20,925;55,524;0;17/03/2021
1703SM12;-20,924;55,52;1;17/03/2021
1703SM13;-20,923;55,519;1;17/03/2021
1703SM14;-20,923;55,518;1;17/03/2021
1703SM15;-20,921;55,519;0;17/03/2021
1703SM16;-20,922;55,518;0;17/03/2021
1703SM17;-20,936;55,526;1;17/03/2021
1703SM18;-20,937;55,526;1;17/03/2021
1703SM19;-20,934;55,527;1;17/03/2021
1703SM20;-20,934;55,528;1;17/03/2021
1703SM21;-20,9;55,516;0;17/03/2021
1703SM22;-20,935;55,532;1;17/03/2021
1703SM23;-20,934;55,532;0;17/03/2021
1703SM24;-20,933;55,531;0;17/03/2021
1703SM25;-20,931;55,531;0;17/03/2021
1703SM26;-20,935;55,531;1;17/03/2021
1703SM27;-20,938;55,531;0;17/03/2021
1703SM28;-20,94;55,532;1;17/03/2021
0604SB01;-21,093;55,704;0;06/04/2021
0604SB02;-21,094;55,703;0;06/04/2021
0604SB03;-21,095;55,702;1;06/04/2021
0604SB04;-21,094;55,705;0;06/04/2021
0604SB05;-21,095;55,706;0;06/04/2021
0604SB06;-21,111;55,714;1;06/04/2021
0604SB07;-21,111;55,712;0;06/04/2021
0604SB08;-21,113;55,705;0;06/04/2021
0604SB09;-21,112;55,704;1;06/04/2021
0604SB10;-21,112;55,701;0;06/04/2021
0604SB11;-21,116;55,714;1;06/04/2021
0604SB12;-21,109;55,722;0;06/04/2021
0604SB13;-21,112;55,723;1;06/04/2021
0604SB14;-21,113;55,725;1;06/04/2021
0604SB15;-21,114;55,724;0;06/04/2021
0604SB16;-21,112;55,726;0;06/04/2021
0604SB17;-21,114;55,729;0;06/04/2021
0604SB18;-21,115;55,728;0;06/04/2021
0604SB19;-21,114;55,726;1;06/04/2021
0604SB20;-21,114;55,725;1;06/04/2021
0604SB21;-21,116;55,724;0;06/04/2021
0604SB22;-21,117;55,723;0;06/04/2021
0604SB23;-21,115;55,732;0;06/04/2021
0604SB24;-21,117;55,751;0;06/04/2021
0604SB25;-21,116;55,752;1;06/04/2021
0604SB26;-21,115;55,749;0;06/04/2021
0604SB27;-21,115;55,749;0;06/04/2021
0604SB28;-21,091;55,748;1;06/04/2021
